Heartbeat,MACsrc,APPID,GOOSElength,gocbRef,Dif_St,Dif_Sq,num of data,data_Dec,Label
0.12908,23,1,147,1111,0,1,4,14,0
1.00044,99,4,142,1231,0,1,5,0,0
0.2568,23,2,147,1121,0,1,4,14,905
0.2568,23,1,147,1111,0,1,4,14,0
0.28794,32,2,147,1121,-1,52,4,9,0
0.22466,23,2,147,1121,1,-51,4,14,905
0.5126,23,1,147,1111,0,1,4,14,0
1.00072,11,3,152,1131,0,1,7,0,0
1.00035,99,4,142,1231,0,1,5,0,0
0.77629,32,2,147,1121,-1,52,4,9,0
0.22451,23,2,147,1121,1,-51,4,14,905
1.00081,23,1,147,1111,0,1,4,14,0
1.00045,11,3,152,1131,0,1,7,0,0
1.00097,99,4,142,1231,0,1,5,0,0
0.77633,32,2,147,1121,-1,52,4,9,0
0.22445,23,2,147,1121,1,-51,4,14,905
1.0008,23,1,147,1111,0,1,4,14,0
1.00123,11,3,152,1131,0,1,7,0,0
1.00038,99,4,142,1231,0,1,5,0,0
0.77639,32,2,147,1121,-1,52,4,9,0
0.22487,23,2,147,1121,1,-51,4,14,905
1.00124,23,1,147,1111,0,1,4,14,0
1.00097,11,3,152,1131,0,1,7,0,0
1.00027,99,4,142,1231,0,1,5,0,0
0.77616,32,2,147,1121,-1,52,4,9,0
0.22464,23,2,147,1121,1,-51,4,14,905
1.0008,23,1,147,1111,0,1,4,14,0
1.00004,11,3,152,1131,0,1,7,0,0
1.00063,99,4,142,1231,0,1,5,0,0
0.77671,32,2,147,1121,-1,52,4,9,0
0.22364,23,2,147,1121,1,-51,4,14,905
1.00034,23,1,147,1111,0,1,4,14,0
1.00057,11,3,152,1131,0,1,7,0,0
1.00055,99,4,142,1231,0,1,5,0,0
0.77684,32,2,147,1121,-1,52,4,9,0
0.22363,23,2,147,1121,1,-51,4,14,905
1.00047,23,1,147,1111,0,1,4,14,0
1.00118,11,3,152,1131,0,1,7,0,0
1.00065,99,4,142,1231,0,1,5,0,0
0.77746,32,2,147,1121,-1,52,4,9,0
0.22294,23,2,147,1121,1,-51,4,14,905
1.0004,23,1,147,1111,0,1,4,14,0
1.00041,11,3,152,1131,0,1,7,0,0
1.0018,99,4,142,1231,0,1,5,0,0
0.77773,32,2,147,1121,-1,52,4,9,0
0.22279,23,2,147,1121,1,-51,4,14,905
1.00052,23,1,147,1111,0,1,4,14,0
1.00167,11,3,152,1131,0,1,7,0,0
1.00068,99,4,142,1231,0,1,5,0,0
0.77817,32,2,147,1121,-1,52,4,9,0
0.22241,23,2,147,1121,1,-51,4,14,905
1.00058,23,1,147,1111,0,1,4,14,0
1.0006,11,3,152,1131,0,1,7,0,0
1.00036,99,4,142,1231,0,1,5,0,0
0.77854,32,2,147,1121,-1,52,4,9,0
0.22261,23,2,147,1121,1,-51,4,14,905
1.00115,23,1,147,1111,0,1,4,14,0
1.0016,11,3,152,1131,0,1,7,0,0
1.0009,99,4,142,1231,0,1,5,0,0
0.77828,32,2,147,1121,-1,52,4,9,0
0.22227,23,2,147,1121,1,-51,4,14,905
1.00056,23,1,147,1111,0,1,4,14,0
0.99928,11,3,152,1131,0,1,7,0,0
1.00041,99,4,142,1231,0,1,5,0,0
0.77879,32,2,147,1121,-1,52,4,9,0
0.22242,23,2,147,1121,1,-51,4,14,905
1.0012,23,1,147,1111,0,1,4,14,0
1.00028,11,3,152,1131,0,1,7,0,0
1.00044,99,4,142,1231,0,1,5,0,0
0.77877,32,2,147,1121,-1,52,4,9,0
0.22222,23,2,147,1121,1,-51,4,14,905
1.00099,23,1,147,1111,0,1,4,14,0
1.00109,11,3,152,1131,0,1,7,0,0
1.00042,99,4,142,1231,0,1,5,0,0
0.77884,32,2,147,1121,-1,52,4,9,0
0.22186,23,2,147,1121,1,-51,4,14,905
1.0007,23,1,147,1111,0,1,4,14,0
1.00101,11,3,152,1131,0,1,7,0,0
1.00056,99,4,142,1231,0,1,5,0,0
0.77892,32,2,147,1121,-1,52,4,9,0
0.221,23,2,147,1121,1,-51,4,14,905
0.99993,23,1,147,1111,0,1,4,14,0
0.9998,11,3,152,1131,0,1,7,0,0
1.00047,99,4,142,1231,0,1,5,0,0
0.78002,32,2,147,1121,-1,52,4,9,0
0.22067,23,2,147,1121,1,-51,4,14,905
1.00068,23,1,147,1111,0,1,4,14,0
1.00225,11,3,152,1131,0,1,7,0,0
1.00042,99,4,142,1231,0,1,5,0,0
0.78023,32,2,147,1121,-1,52,4,9,0
0.22017,23,2,147,1121,1,-51,4,14,905
1.0004,23,1,147,1111,0,1,4,14,0
0.99963,11,3,152,1131,0,1,7,0,0
1.00089,99,4,142,1231,0,1,5,0,0
0.78055,32,2,147,1121,-1,52,4,9,0
0.21979,23,2,147,1121,1,-51,4,14,905
1.00034,23,1,147,1111,0,1,4,14,0
1.0005,11,3,152,1131,0,1,7,0,0
1.00069,99,4,142,1231,0,1,5,0,0
0.82592,32,2,147,1121,-1,52,4,9,0
0.17534,23,2,147,1121,1,-51,4,14,905
1.00127,23,1,147,1111,0,1,4,14,0
1.00027,11,3,152,1131,0,1,7,0,0
1.00033,99,4,142,1231,0,1,5,0,0
0.82529,32,2,147,1121,-1,52,4,9,0
0.17593,23,2,147,1121,1,-51,4,14,905
1.00121,23,1,147,1111,0,1,4,14,0
1.00064,11,3,152,1131,0,1,7,0,0
1.00067,99,4,142,1231,0,1,5,0,0
0.8254,32,2,147,1121,-1,52,4,9,0
0.17533,23,2,147,1121,1,-51,4,14,905
1.00073,23,1,147,1111,0,1,4,14,0
1.00058,11,3,152,1131,0,1,7,0,0
1.00124,99,4,142,1231,0,1,5,0,0
0.8254,32,2,147,1121,-1,52,4,9,0
0.17501,23,2,147,1121,1,-51,4,14,905
1.00042,23,1,147,1111,0,1,4,14,0
1.00099,11,3,152,1131,0,1,7,0,0
1.00003,99,4,142,1231,0,1,5,0,0
0.82609,32,2,147,1121,-1,52,4,9,0
0.17481,23,2,147,1121,1,-51,4,14,905
1.0009,23,1,147,1111,0,1,4,14,0
1.00041,11,3,152,1131,0,1,7,0,0
1.0005,99,4,142,1231,0,1,5,0,0
0.82656,32,2,147,1121,-1,52,4,9,0
0.17424,23,2,147,1121,1,-51,4,14,905
1.00079,23,1,147,1111,0,1,4,14,0
1.00044,11,3,152,1131,0,1,7,0,0
1.00024,99,4,142,1231,0,1,5,0,0
0.82657,32,2,147,1121,-1,52,4,9,0
0.17416,23,2,147,1121,1,-51,4,14,905
1.00073,23,1,147,1111,0,1,4,14,0
1.00029,11,3,152,1131,0,1,7,0,0
1.00021,99,4,142,1231,0,1,5,0,0
0.8271,32,2,147,1121,-1,52,4,9,0
0.17381,23,2,147,1121,1,-51,4,14,905
1.00091,23,1,147,1111,0,1,4,14,0
1.00054,11,3,152,1131,0,1,7,0,0
1.00044,99,4,142,1231,0,1,5,0,0
0.82714,32,2,147,1121,-1,52,4,9,0
0.17382,23,2,147,1121,1,-51,4,14,905
1.00096,23,1,147,1111,0,1,4,14,0
1.00068,11,3,152,1131,0,1,7,0,0
1.00029,99,4,142,1231,0,1,5,0,0
0.82723,32,2,147,1121,-1,52,4,9,0
0.17369,23,2,147,1121,1,-51,4,14,905
1.00093,23,1,147,1111,0,1,4,14,0
1.00098,11,3,152,1131,0,1,7,0,0
1.00043,99,4,142,1231,0,1,5,0,0
0.82859,32,2,147,1121,-1,52,4,9,0
0.17225,23,2,147,1121,1,-51,4,14,905
1.00084,23,1,147,1111,0,1,4,14,0
0.99997,11,3,152,1131,0,1,7,0,0
1.00042,99,4,142,1231,0,1,5,0,0
0.82981,32,2,147,1121,-1,52,4,9,0
0.17107,23,2,147,1121,1,-51,4,14,905
1.00087,23,1,147,1111,0,1,4,14,0
1.00119,11,3,152,1131,0,1,7,0,0
1.00039,99,4,142,1231,0,1,5,0,0
0.82974,32,2,147,1121,-1,52,4,9,0
0.17146,23,2,147,1121,1,-51,4,14,905
1.0012,23,1,147,1111,0,1,4,14,0
1.00076,11,3,152,1131,0,1,7,0,0
1.00027,99,4,142,1231,0,1,5,0,0
0.83004,32,2,147,1121,-1,52,4,9,0
0.17037,23,2,147,1121,1,-51,4,14,905
1.00042,23,1,147,1111,0,1,4,14,0
1.00098,11,3,152,1131,0,1,7,0,0
1.00047,99,4,142,1231,0,1,5,0,0
0.83056,32,2,147,1121,-1,52,4,9,0
0.16998,23,2,147,1121,1,-51,4,14,905
1.00054,23,1,147,1111,0,1,4,14,0
1.0005,11,3,152,1131,0,1,7,0,0
1.00051,99,4,142,1231,0,1,5,0,0
0.83077,32,2,147,1121,-1,52,4,9,0
0.17008,23,2,147,1121,1,-51,4,14,905
1.00084,23,1,147,1111,0,1,4,14,0
1.00061,11,3,152,1131,0,1,7,0,0
1.00064,99,4,142,1231,0,1,5,0,0
0.83122,32,2,147,1121,-1,52,4,9,0
0.17004,23,2,147,1121,1,-51,4,14,905
1.00127,23,1,147,1111,0,1,4,14,0
1.00011,11,3,152,1131,0,1,7,0,0
1.00051,99,4,142,1231,0,1,5,0,0
0.831,32,2,147,1121,-1,52,4,9,0
0.17148,23,2,147,1121,1,-51,4,14,905
1.00248,23,1,147,1111,0,1,4,14,0
1.0008,11,3,152,1131,0,1,7,0,0
1.00051,99,4,142,1231,0,1,5,0,0
0.82931,32,2,147,1121,-1,52,4,9,0
0.17164,23,2,147,1121,1,-51,4,14,905
1.00094,23,1,147,1111,0,1,4,14,0
1.0005,11,3,152,1131,0,1,7,0,0
1.00106,99,4,142,1231,0,1,5,0,0
0.82961,32,2,147,1121,-1,52,4,9,0
0.17147,23,2,147,1121,1,-51,4,14,905
1.00108,23,1,147,1111,0,1,4,14,0
1.00029,11,3,152,1131,0,1,7,0,0
1.00025,99,4,142,1231,0,1,5,0,0
0.8296,32,2,147,1121,-1,52,4,9,0
0.17072,23,2,147,1121,1,-51,4,14,905
1.00032,23,1,147,1111,0,1,4,14,0
1.00053,11,3,152,1131,0,1,7,0,0
1.00042,99,4,142,1231,0,1,5,0,0
0.83014,32,2,147,1121,-1,52,4,9,0
0.17293,23,2,147,1121,1,-51,4,14,905
1.00307,23,1,147,1111,0,1,4,14,0
1.00082,11,3,152,1131,0,1,7,0,0
1.00117,99,4,142,1231,0,1,5,0,0
0.8292,32,2,147,1121,-1,52,4,9,0
0.17066,23,2,147,1121,1,-51,4,14,905
0.99986,23,1,147,1111,0,1,4,14,0
1.00072,11,3,152,1131,0,1,7,0,0
1.00043,99,4,142,1231,0,1,5,0,0
0.82883,32,2,147,1121,-1,52,4,9,0
0.17203,23,2,147,1121,1,-51,4,14,905
1.00086,23,1,147,1111,0,1,4,14,0
1.00077,11,3,152,1131,0,1,7,0,0
1.00052,99,4,142,1231,0,1,5,0,0
0.82882,32,2,147,1121,-1,52,4,9,0
0.17199,23,2,147,1121,1,-51,4,14,905
1.00081,23,1,147,1111,0,1,4,14,0
1.00111,11,3,152,1131,0,1,7,0,0
1.00063,99,4,142,1231,0,1,5,0,0
0.8294,32,2,147,1121,-1,52,4,9,0
0.17082,23,2,147,1121,1,-51,4,14,905
1.00023,23,1,147,1111,0,1,4,14,0
1.00101,11,3,152,1131,0,1,7,0,0
1.00013,99,4,142,1231,0,1,5,0,0
0.83012,32,2,147,1121,-1,52,4,9,0
0.17019,23,2,147,1121,1,-51,4,14,905
1.0003,23,1,147,1111,0,1,4,14,0
1.0012,11,3,152,1131,0,1,7,0,0
1.00064,99,4,142,1231,0,1,5,0,0
0.8308,32,2,147,1121,-1,52,4,9,0
0.16985,23,2,147,1121,1,-51,4,14,905
1.00066,23,1,147,1111,0,1,4,14,0
1.00032,11,3,152,1131,0,1,7,0,0
1.00033,99,4,142,1231,0,1,5,0,0
0.8321,32,2,147,1121,-1,52,4,9,0
0.16881,23,2,147,1121,1,-51,4,14,905
1.0009,23,1,147,1111,0,1,4,14,0
1.00046,11,3,152,1131,0,1,7,0,0
1.00052,99,4,142,1231,0,1,5,0,0
0.83194,32,2,147,1121,-1,52,4,9,0
0.16872,23,2,147,1121,1,-51,4,14,905
1.00067,23,1,147,1111,0,1,4,14,0
1.00086,11,3,152,1131,0,1,7,0,0
1.00044,99,4,142,1231,0,1,5,0,0
0.83255,32,2,147,1121,-1,52,4,9,0
0.16752,23,2,147,1121,1,-51,4,14,905
1.00006,23,1,147,1111,0,1,4,14,0
1.00087,11,3,152,1131,0,1,7,0,0
1.00041,99,4,142,1231,0,1,5,0,0
0.83403,32,2,147,1121,-1,52,4,9,0
0.16698,23,2,147,1121,1,-51,4,14,905
1.00101,23,1,147,1111,0,1,4,14,0
1.00091,11,3,152,1131,0,1,7,0,0
1.00041,99,4,142,1231,0,1,5,0,0
0.83364,32,2,147,1121,-1,52,4,9,0
0.16662,23,2,147,1121,1,-51,4,14,905
1.00026,23,1,147,1111,0,1,4,14,0
1.00099,11,3,152,1131,0,1,7,0,0
1.00042,99,4,142,1231,0,1,5,0,0
0.83436,32,2,147,1121,-1,52,4,9,0
0.16596,23,2,147,1121,1,-51,4,14,905
1.00033,23,1,147,1111,0,1,4,14,0
1.00192,11,3,152,1131,0,1,7,0,0
1.00036,99,4,142,1231,0,1,5,0,0
0.83498,32,2,147,1121,-1,52,4,9,0
0.16553,23,2,147,1121,1,-51,4,14,905
1.0005,23,1,147,1111,0,1,4,14,0
1.0006,11,3,152,1131,0,1,7,0,0
1.00026,99,4,142,1231,0,1,5,0,0
0.83556,32,2,147,1121,-1,52,4,9,0
0.1653,23,2,147,1121,1,-51,4,14,905
1.00087,23,1,147,1111,0,1,4,14,0
1.00136,11,3,152,1131,0,1,7,0,0
1.00039,99,4,142,1231,0,1,5,0,0
0.83561,32,2,147,1121,-1,52,4,9,0
0.16482,23,2,147,1121,1,-51,4,14,905
1.00049,23,1,147,1111,0,1,4,14,0
1.00058,11,3,152,1131,0,1,7,0,0
1.00044,99,4,142,1231,0,1,5,0,0
0.83631,32,2,147,1121,-1,52,4,9,0
0.16406,23,2,147,1121,1,-51,4,14,905
1.0003,23,1,147,1111,0,1,4,14,0
1.00092,11,3,152,1131,0,1,7,0,0
1.00027,99,4,142,1231,0,1,5,0,0
0.83663,32,2,147,1121,-1,52,4,9,0
0.16423,23,2,147,1121,1,-51,4,14,905
1.00086,23,1,147,1111,0,1,4,14,0
1.00051,11,3,152,1131,0,1,7,0,0
1.00057,99,4,142,1231,0,1,5,0,0
0.8367,32,2,147,1121,-1,52,4,9,0
0.16379,23,2,147,1121,1,-51,4,14,905
1.00049,23,1,147,1111,0,1,4,14,0
1.00078,11,3,152,1131,0,1,7,0,0
1.00038,99,4,142,1231,0,1,5,0,0
0.83787,32,2,147,1121,-1,52,4,9,0
0.16411,23,2,147,1121,1,-51,4,14,905
1.00198,23,1,147,1111,0,1,4,14,0
1.00019,11,3,152,1131,0,1,7,0,0
1.00021,99,4,142,1231,0,1,5,0,0
0.83896,32,2,147,1121,-1,52,4,9,0
0.16083,23,2,147,1121,1,-51,4,14,905
0.9998,23,1,147,1111,0,1,4,14,0
1.00063,11,3,152,1131,0,1,7,0,0
1.00114,99,4,142,1231,0,1,5,0,0
0.83747,32,2,147,1121,-1,52,4,9,0
0.16292,23,2,147,1121,1,-51,4,14,905
1.00039,23,1,147,1111,0,1,4,14,0
1.00063,11,3,152,1131,0,1,7,0,0
1.00054,99,4,142,1231,0,1,5,0,0
0.83769,32,2,147,1121,-1,52,4,9,0
0.16311,23,2,147,1121,1,-51,4,14,905
1.00079,23,1,147,1111,0,1,4,14,0
1.0008,11,3,152,1131,0,1,7,0,0
1.0006,99,4,142,1231,0,1,5,0,0
0.83759,32,2,147,1121,-1,52,4,9,0
0.16352,23,2,147,1121,1,-51,4,14,905
1.00112,23,1,147,1111,0,1,4,14,0
1.00117,11,3,152,1131,0,1,7,0,0
1.00175,99,4,142,1231,0,1,5,0,0
0.83745,32,2,147,1121,-1,52,4,9,0
0.16313,23,2,147,1121,1,-51,4,14,905
1.00058,23,1,147,1111,0,1,4,14,0
1.00056,11,3,152,1131,0,1,7,0,0
1.00006,99,4,142,1231,0,1,5,0,0
0.83764,32,2,147,1121,-1,52,4,9,0
0.16307,23,2,147,1121,1,-51,4,14,905
1.0007,23,1,147,1111,0,1,4,14,0
1.00149,11,3,152,1131,0,1,7,0,0
1.00073,99,4,142,1231,0,1,5,0,0
0.83853,32,2,147,1121,-1,52,4,9,0
0.16203,23,2,147,1121,1,-51,4,14,905
1.00056,23,1,147,1111,0,1,4,14,0
1.00076,11,3,152,1131,0,1,7,0,0
1.00049,99,4,142,1231,0,1,5,0,0
0.83879,32,2,147,1121,-1,52,4,9,0
0.16213,23,2,147,1121,1,-51,4,14,905
1.00092,23,1,147,1111,0,1,4,14,0
1.00091,11,3,152,1131,0,1,7,0,0
1.00029,99,4,142,1231,0,1,5,0,0
0.83885,32,2,147,1121,-1,52,4,9,0
0.16203,23,2,147,1121,1,-51,4,14,905
1.00088,23,1,147,1111,0,1,4,14,0
1.00052,11,3,152,1131,0,1,7,0,0
1.00029,99,4,142,1231,0,1,5,0,0
0.83875,32,2,147,1121,-1,52,4,9,0
0.16138,23,2,147,1121,1,-51,4,14,905
1.00013,23,1,147,1111,0,1,4,14,0
1.00064,11,3,152,1131,0,1,7,0,0
1.00036,99,4,143,1231,0,1,5,0,0
0.83935,32,2,148,1121,-1,52,4,9,0
0.1611,23,2,147,1121,1,-51,4,14,905
1.00045,23,1,147,1111,0,1,4,14,0
1.00071,11,3,152,1131,0,1,7,0,0
1.00027,99,4,143,1231,0,1,5,0,0
0.84001,32,2,148,1121,-1,52,4,9,0
0.16039,23,2,147,1121,1,-51,4,14,905
1.0004,23,1,147,1111,0,1,4,14,0
1.00099,11,3,152,1131,0,1,7,0,0
1.00038,99,4,143,1231,0,1,5,0,0
0.84102,32,2,148,1121,-1,52,4,9,0
0.15982,23,2,147,1121,1,-51,4,14,905
1.00084,23,1,147,1111,0,1,4,14,0
1.00128,11,3,153,1131,0,1,7,0,0
1.00053,99,4,143,1231,0,1,5,0,0
0.84212,32,2,148,1121,-1,52,4,9,0
0.15886,23,2,147,1121,1,-51,4,14,905
1.00098,23,1,147,1111,0,1,4,14,0
1.00061,11,3,153,1131,0,1,7,0,0
1.00036,99,4,143,1231,0,1,5,0,0
0.84178,32,2,148,1121,-1,52,4,9,0
0.15912,23,2,147,1121,1,-51,4,14,905
1.00091,23,1,147,1111,0,1,4,14,0
1.00068,11,3,153,1131,0,1,7,0,0
1.00035,99,4,143,1231,0,1,5,0,0
0.8417,32,2,148,1121,-1,52,4,9,0
0.15918,23,2,147,1121,1,-51,4,14,905
1.00087,23,1,147,1111,0,1,4,14,0
1.00117,11,3,153,1131,0,1,7,0,0
1.00058,99,4,143,1231,0,1,5,0,0
0.84176,32,2,148,1121,-1,52,4,9,0
0.15908,23,2,147,1121,1,-51,4,14,905
1.00085,23,1,147,1111,0,1,4,14,0
1.00076,11,3,153,1131,0,1,7,0,0
1.0006,99,4,143,1231,0,1,5,0,0
0.84184,32,2,148,1121,-1,52,4,9,0
0.15923,23,2,147,1121,1,-51,4,14,905
1.00119,23,1,147,1111,0,1,4,14,0
1.00053,11,3,153,1131,0,1,7,0,0
1.00015,99,4,143,1231,0,1,5,0,0
0.84173,32,2,148,1121,-1,52,4,9,0
0.16054,23,2,147,1121,1,-51,4,14,905
1.00214,23,1,147,1111,0,1,4,14,0
1.0006,11,3,153,1131,0,1,7,0,0
1.00019,99,4,143,1231,0,1,5,0,0
0.84022,32,2,148,1121,-1,52,4,9,0
0.16016,23,2,147,1121,1,-51,4,14,905
1.00038,23,1,147,1111,0,1,4,14,0
1.00059,11,3,153,1131,0,1,7,0,0
1.00032,99,4,143,1231,0,1,5,0,0
0.84059,32,2,148,1121,-1,52,4,9,0
0.16035,23,2,147,1121,1,-51,4,14,905
1.00095,23,1,147,1111,0,1,4,14,0
1.00093,11,3,153,1131,0,1,7,0,0
1.00033,99,4,143,1231,0,1,5,0,0
0.8407,32,2,148,1121,-1,52,4,9,0
0.16199,23,2,147,1121,1,-51,4,14,905
1.00269,23,1,147,1111,0,1,4,14,0
1.00092,11,3,153,1131,0,1,7,0,0
1.00039,99,4,143,1231,0,1,5,0,0
0.83894,32,2,148,1121,-1,52,4,9,0
0.16469,23,2,147,1121,1,-51,4,14,905
1.00362,23,1,147,1111,0,1,4,14,0
1.00039,11,3,153,1131,0,1,7,0,0
1.00025,99,4,143,1231,0,1,5,0,0
0.83614,32,2,148,1121,-1,52,4,9,0
0.16417,23,2,147,1121,1,-51,4,14,905
1.00037,23,1,147,1111,0,1,4,14,0
1.00046,11,3,153,1131,0,1,7,0,0
1.00055,99,4,143,1231,0,1,5,0,0
0.83673,32,2,148,1121,-1,52,4,9,0
0.16477,23,2,147,1121,1,-51,4,14,905
1.00144,23,1,147,1111,0,1,4,14,0
1.00045,11,3,153,1131,0,1,7,0,0
1.00028,99,4,143,1231,0,1,5,0,0
0.83609,32,2,148,1121,-1,52,4,9,0
0.16477,23,2,147,1121,1,-51,4,14,905
1.00086,23,1,147,1111,0,1,4,14,0
1.00102,11,3,153,1131,0,1,7,0,0
1.0006,99,4,143,1231,0,1,5,0,0
0.83683,32,2,148,1121,-1,52,4,9,0
0.16647,23,2,147,1121,1,-51,4,14,905
1.00331,23,1,147,1111,0,1,4,14,0
1.00097,11,3,153,1131,0,1,7,0,0
1.00089,99,4,143,1231,0,1,5,0,0
0.83421,32,2,148,1121,-1,52,4,9,0
0.16658,23,2,147,1121,1,-51,4,14,905
1.00078,23,1,147,1111,0,1,4,14,0
1.00075,11,3,153,1131,0,1,7,0,0
1.00045,99,4,143,1231,0,1,5,0,0
0.83416,32,2,148,1121,-1,52,4,9,0
0.16637,23,2,147,1121,1,-51,4,14,905
1.00053,23,1,147,1111,0,1,4,14,0
1.00133,11,3,153,1131,0,1,7,0,0
1.00027,99,4,143,1231,0,1,5,0,0
0.8348,32,2,148,1121,-1,52,4,9,0
0.1657,23,2,147,1121,1,-51,4,14,905
1.0005,23,1,147,1111,0,1,4,14,0
1.00049,11,3,153,1131,0,1,7,0,0
1.00039,99,4,143,1231,0,1,5,0,0
0.83531,32,2,148,1121,-1,52,4,9,0
0.16493,23,2,147,1121,1,-51,4,14,905
1.00024,23,1,147,1111,0,1,4,14,0
1.00119,11,3,153,1131,0,1,7,0,0
1.00077,99,4,143,1231,0,1,5,0,0
0.83642,32,2,148,1121,-1,52,4,9,0
0.16504,23,2,147,1121,1,-51,4,14,905
1.00146,23,1,147,1111,0,1,4,14,0
1.00001,11,3,153,1131,0,1,7,0,0
1.00024,99,4,143,1231,0,1,5,0,0
0.83571,32,2,148,1121,-1,52,4,9,0
0.16552,23,2,147,1121,1,-51,4,14,905
1.00123,23,1,147,1111,0,1,4,14,0
1.00058,11,3,153,1131,0,1,7,0,0
1.00107,99,4,143,1231,0,1,5,0,0
0.83594,32,2,148,1121,-1,52,4,9,0
0.16607,23,2,147,1121,1,-51,4,14,905
1.00201,23,1,147,1111,0,1,4,14,0
1.00045,11,3,153,1131,0,1,7,0,0
1.00015,99,4,143,1231,0,1,5,0,0
0.8345,32,2,148,1121,-1,52,4,9,0
0.16582,23,2,147,1121,1,-51,4,14,905
1.00032,23,1,147,1111,0,1,4,14,0
1.00075,11,3,153,1131,0,1,7,0,0
1.0004,99,4,143,1231,0,1,5,0,0
0.83493,32,2,148,1121,-1,52,4,9,0
0.16856,23,2,147,1121,1,-51,4,14,905
1.00349,23,1,147,1111,0,1,4,14,0
1.00047,11,3,153,1131,0,1,7,0,0
1.00063,99,4,143,1231,0,1,5,0,0
0.83304,32,2,148,1121,-1,52,4,9,0
0.16755,23,2,147,1121,1,-51,4,14,905
1.0006,23,1,147,1111,0,1,4,14,0
1.00101,11,3,153,1131,0,1,7,0,0
1.00049,99,4,143,1231,0,1,5,0,0
0.83338,32,2,148,1121,-1,52,4,9,0
0.16708,23,2,147,1121,1,-51,4,14,905
1.00045,23,1,147,1111,0,1,4,14,0
1.00109,11,3,153,1131,0,1,7,0,0
1.00042,99,4,143,1231,0,1,5,0,0
0.83399,32,2,148,1121,-1,52,4,9,0
0.16635,23,2,147,1121,1,-51,4,14,905
1.00034,23,1,147,1111,0,1,4,14,0
1.0007,11,3,153,1131,0,1,7,0,0
1.00045,99,4,143,1231,0,1,5,0,0
0.8343,32,2,148,1121,-1,52,4,9,0
0.16904,23,2,147,1121,1,-51,4,14,905
1.00334,23,1,147,1111,0,1,4,14,0
1.00088,11,3,153,1131,0,1,7,0,0
1.00044,99,4,143,1231,0,1,5,0,0
0.83197,32,2,148,1121,-1,52,4,9,0
0.17101,23,2,147,1121,1,-51,4,14,905
1.00299,23,1,147,1111,0,1,4,14,0
1.00031,11,3,153,1131,0,1,7,0,0
1.00052,99,4,143,1231,0,1,5,0,0
0.82991,32,2,148,1121,-1,52,4,9,0
0.17379,23,2,147,1121,1,-51,4,14,905
1.00426,23,1,147,1111,0,1,4,14,0
1.00066,11,3,153,1131,0,1,7,0,0
1.00073,99,4,143,1231,0,1,5,0,0
0.82818,32,2,148,1121,-1,52,4,9,0
0.17248,23,2,147,1121,1,-51,4,14,905
1.00023,23,1,147,1111,0,1,4,14,0
1.00042,11,3,153,1131,0,1,7,0,0
1.00043,99,4,143,1231,0,1,5,0,0
0.82895,32,2,148,1121,-1,52,4,9,0
0.17153,23,2,147,1121,1,-51,4,14,905
1.00034,23,1,147,1111,0,1,4,14,0
1.00098,11,3,153,1131,0,1,7,0,0
1.00024,99,4,143,1231,0,1,5,0,0
0.82925,32,2,148,1121,-1,52,4,9,0
0.17094,23,2,147,1121,1,-51,4,14,905
1.00019,23,1,147,1111,0,1,4,14,0
1.00076,11,3,153,1131,0,1,7,0,0
1.00068,99,4,143,1231,0,1,5,0,0
0.82988,32,2,148,1121,-1,52,4,9,0
0.17033,23,2,147,1121,1,-51,4,14,905
1.00021,23,1,147,1111,0,1,4,14,0
1.00026,11,3,153,1131,0,1,7,0,0
1.00029,99,4,143,1231,0,1,5,0,0
0.83058,32,2,148,1121,-1,52,4,9,0
0.17035,23,2,147,1121,1,-51,4,14,905
1.00094,23,1,147,1111,0,1,4,14,0
1.00104,11,3,153,1131,0,1,7,0,0
1.00032,99,4,143,1231,0,1,5,0,0
0.8304,32,2,148,1121,-1,52,4,9,0
0.17004,23,2,147,1121,1,-51,4,14,905
1.00043,23,1,147,1111,0,1,4,14,0
1.00065,11,3,153,1131,0,1,7,0,0
1.00085,99,4,143,1231,0,1,5,0,0
0.83082,32,2,148,1121,-1,52,4,9,0
0.17014,23,2,147,1121,1,-51,4,14,905
1.00096,23,1,147,1111,0,1,4,14,0
1.00056,11,3,153,1131,0,1,7,0,0
1.00019,99,4,143,1231,0,1,5,0,0
0.83101,32,2,148,1121,-1,52,4,9,0
0.16996,23,2,147,1121,1,-51,4,14,905
1.00099,23,1,147,1111,0,1,4,14,0
1.00036,11,3,153,1131,0,1,7,0,0
1.00023,99,4,143,1231,0,1,5,0,0
0.83096,32,2,148,1121,-1,52,4,9,0
0.16936,23,2,147,1121,1,-51,4,14,905
1.0003,23,1,147,1111,0,1,4,14,0
1.0011,11,3,153,1131,0,1,7,0,0
1.00044,99,4,143,1231,0,1,5,0,0
0.83165,32,2,148,1121,-1,52,4,9,0
0.16947,23,2,147,1121,1,-51,4,14,905
1.00113,23,1,147,1111,0,1,4,14,0
1.00175,11,3,153,1131,0,1,7,0,0
1.0004,99,4,143,1231,0,1,5,0,0
0.83137,32,2,148,1121,-1,52,4,9,0
0.1688,23,2,147,1121,1,-51,4,14,905
1.00016,23,1,147,1111,0,1,4,14,0
0.99975,11,3,153,1131,0,1,7,0,0
1.00021,99,4,143,1231,0,1,5,0,0
0.833,32,2,148,1121,-1,52,4,9,0
0.16744,23,2,147,1121,1,-51,4,14,905
