Heartbeat,MACsrc,APPID,GOOSElength,gocbRef,Dif_St,Dif_Sq,num of data,data_Dec,I_CB1-66KV,I_CB2-66KV,I_CB3-66KV,I_TRSF1-W1,I_TRSF1-W2,I_CB-TRSF1,I_TRSF2-W1,I_TRSF2-W2,I_CB-TRSF2,I_CB2-22KV,I_FDR1,I_FDR4,Status_CB1-22KV,Status_CB3-22KV,Status_CB-FDR1,Status_CB-FDR4,Label
1.00052,11,3,152,1131,0,1,7,0,29,0,20,29,50,86,20,33,58,36,26,26,1,1,1,1,0
1.00027,23,1,147,1111,0,1,4,5,29,0,19,29,50,86,19,33,57,36,26,26,1,1,1,1,0
1.00035,32,2,147,1121,0,1,4,9,29,0,13,29,50,87,13,21,37,36,26,26,1,1,1,1,0
1.00053,99,4,142,1231,0,1,5,0,29,0,13,29,50,87,13,21,37,36,26,26,1,1,1,1,0
1.00038,11,3,152,1131,0,1,7,0,28,0,7,28,47,82,7,11,20,35,26,26,1,1,1,1,0
1.00122,23,1,147,1111,0,1,4,5,28,0,6,28,47,82,6,10,17,35,26,26,1,1,1,1,0
1.00067,32,2,147,1121,0,1,4,9,25,0,6,25,43,74,6,11,19,35,26,26,1,1,1,1,0
1.00052,99,4,142,1231,0,1,5,0,24,0,6,24,41,72,6,11,19,35,26,26,1,1,1,1,0
1.0012,11,3,152,1131,0,1,7,0,19,0,11,19,33,57,11,19,34,34,26,26,1,1,1,1,0
1.00052,23,1,147,1111,0,1,4,5,19,0,11,19,33,57,11,19,34,34,26,26,1,1,1,1,0
1.00095,32,2,147,1121,0,1,4,9,17,0,17,17,30,51,17,30,52,34,26,26,1,1,1,1,0
1.00061,99,4,142,1231,0,1,5,0,17,0,20,17,30,51,20,35,61,34,26,26,1,1,1,1,0
1.00148,11,3,152,1131,0,1,7,0,8,0,22,8,14,24,22,38,67,33,26,26,1,1,1,1,0
1.00087,23,1,147,1111,0,1,4,5,8,0,22,8,14,24,22,39,68,33,26,26,1,1,1,1,0
1.00091,32,2,147,1121,0,1,4,9,8,0,26,8,14,24,26,45,79,33,26,26,1,1,1,1,0
1.00161,99,4,142,1231,0,1,5,0,8,0,26,8,14,24,26,45,79,33,26,26,1,1,1,1,0
1.00039,11,3,152,1131,0,1,7,0,7,0,28,7,13,22,28,48,84,33,26,26,1,1,1,1,0
1.00084,23,1,147,1111,0,1,4,5,8,0,28,8,13,23,28,48,84,33,26,26,1,1,1,1,0
1.00141,32,2,147,1121,0,1,4,9,10,0,28,10,17,29,28,49,85,32,26,26,1,1,1,1,0
1.00009,99,4,142,1231,0,1,5,0,10,0,28,10,17,31,28,49,85,32,26,26,1,1,1,1,0
1.00075,11,3,152,1131,0,1,7,0,13,0,28,13,23,40,28,48,83,32,26,26,1,1,1,1,0
1.00102,23,1,147,1111,0,1,4,5,16,0,28,16,27,47,28,48,83,32,26,26,1,1,1,1,0
1.00042,32,2,147,1121,0,1,4,9,19,0,27,19,32,56,27,46,80,32,26,26,1,1,1,1,0
1.00086,99,4,142,1231,0,1,5,0,19,0,27,19,32,56,27,46,79,32,26,26,1,1,1,1,0
1.00034,11,3,152,1131,0,1,7,0,22,0,24,22,38,66,24,40,70,31,26,26,1,1,1,1,0
1.00087,23,1,147,1111,0,1,4,5,23,0,24,23,38,67,24,40,70,31,26,26,1,1,1,1,0
1.00053,32,2,147,1121,0,1,4,9,26,0,19,26,44,77,19,32,56,31,26,26,1,1,1,1,0
1.00038,99,4,142,1231,0,1,5,0,26,0,19,26,44,77,19,32,56,31,26,26,1,1,1,1,0
1.00024,11,3,152,1131,0,1,7,0,27,0,18,27,47,81,18,31,53,31,26,26,1,1,1,1,0
1.00084,23,1,147,1111,0,1,4,5,27,0,15,27,47,81,15,26,45,31,26,26,1,1,1,1,0
1.00067,32,2,147,1121,0,1,4,9,28,0,10,28,47,82,10,17,30,30,26,26,1,1,1,1,0
1.0004,99,4,142,1231,0,1,5,0,28,0,9,28,47,82,9,15,27,30,26,26,1,1,1,1,0
1.001,11,3,152,1131,0,1,7,0,26,0,7,26,44,77,7,12,22,30,26,26,1,1,1,1,0
1.00063,23,1,147,1111,0,1,4,5,23,0,8,23,40,69,8,13,23,30,26,26,1,1,1,1,0
1.00014,32,2,147,1121,0,1,4,9,19,0,11,19,33,58,11,20,35,29,26,26,1,1,1,1,0
1.00067,99,4,142,1231,0,1,5,0,19,0,11,19,33,58,11,20,35,29,26,26,1,1,1,1,0
1.00026,11,3,152,1131,0,1,7,0,18,0,16,18,31,54,16,28,50,29,26,26,1,1,1,1,0
1.00073,23,1,147,1111,0,1,4,5,17,0,18,17,28,50,18,31,54,29,26,26,1,1,1,1,0
1.00117,32,2,147,1121,0,1,4,9,11,0,21,11,19,33,21,36,64,28,26,26,1,1,1,1,0
1.00036,99,4,142,1231,0,1,5,0,11,0,21,11,19,33,21,36,64,28,26,26,1,1,1,1,0
1.00045,11,3,152,1131,0,1,7,0,9,0,24,9,16,27,24,42,73,28,26,26,1,1,1,1,0
1.00105,23,1,147,1111,0,1,4,5,8,0,25,8,15,26,25,43,75,28,26,26,1,1,1,1,0
1.00019,32,2,147,1121,0,1,4,9,8,0,26,8,14,25,26,45,79,28,26,26,1,1,1,1,0
1.00133,99,4,142,1231,0,1,5,0,8,0,26,8,14,25,26,45,79,28,26,26,1,1,1,1,0
1.00027,11,3,152,1131,0,1,7,0,12,0,27,12,20,35,27,46,80,27,26,26,1,1,1,1,0
1.00092,23,1,147,1111,0,1,4,5,12,0,27,12,20,35,27,46,80,27,26,26,1,1,1,1,0
1.00041,32,2,147,1121,0,1,4,9,17,0,26,17,28,49,26,45,79,27,26,26,1,1,1,1,0
0.99962,99,4,142,1231,0,1,5,0,17,0,26,17,28,49,26,45,79,27,26,26,1,1,1,1,0
1.00024,11,3,152,1131,0,1,7,0,21,0,25,21,36,62,25,43,75,27,26,26,1,1,1,1,0
1.00164,23,1,147,1111,0,1,4,5,21,0,24,21,36,62,24,42,72,27,26,26,1,1,1,1,0
1.00064,32,2,147,1121,0,1,4,9,22,0,22,22,37,64,22,37,64,27,26,26,1,1,1,1,0
1.00122,99,4,142,1231,0,1,5,0,22,0,20,22,38,66,20,34,59,26,26,26,1,1,1,1,0
1.00093,11,3,152,1131,0,1,7,0,24,0,18,24,41,72,18,31,54,26,26,26,1,1,1,1,0
0.99989,23,1,147,1111,0,1,4,5,25,0,18,25,42,73,18,31,54,26,26,26,1,1,1,1,0
1.001,32,2,147,1121,0,1,4,9,26,0,16,26,44,77,16,27,48,26,26,26,1,1,1,1,0
1.00026,99,4,142,1231,0,1,5,0,26,0,16,26,44,77,16,27,48,26,26,26,1,1,1,1,0
1.00087,11,3,152,1131,0,1,7,0,26,0,12,26,44,77,12,20,35,26,26,26,1,1,1,1,0
1.00029,23,1,147,1111,0,1,4,5,26,0,11,26,44,77,11,18,31,26,26,26,1,1,1,1,0
1.00055,32,2,147,1121,0,1,4,9,25,0,10,25,42,73,10,17,29,26,26,26,1,1,1,1,0
1.00034,99,4,142,1231,0,1,5,0,25,0,10,25,42,73,10,17,29,26,26,26,1,1,1,1,0
1.00058,11,3,152,1131,0,1,7,0,23,0,12,23,39,69,11,19,33,25,26,26,1,1,1,1,0
1.00121,23,1,147,1111,0,1,4,5,22,0,12,22,38,66,12,21,36,25,26,26,1,1,1,1,0
1.0008,32,2,147,1121,0,1,4,9,19,0,12,19,32,57,12,21,36,25,26,26,1,1,1,1,0
1.00065,99,4,142,1231,0,1,5,0,19,0,12,19,32,57,12,22,38,25,26,26,1,1,1,1,0
1.00088,11,3,152,1131,0,1,7,0,18,0,16,18,31,54,16,28,49,25,26,26,1,1,1,1,0
1.00085,23,1,147,1111,0,1,4,5,16,0,17,16,27,47,17,29,50,24,26,26,1,1,1,1,0
1.00048,32,2,147,1121,0,1,4,9,13,0,20,13,23,39,20,35,61,24,26,26,1,1,1,1,0
1.00031,99,4,142,1231,0,1,5,0,13,0,20,13,23,39,20,35,61,24,26,26,1,1,1,1,0
1.00096,11,3,152,1131,0,1,7,0,10,0,23,10,17,31,23,40,69,24,26,26,1,1,1,1,0
1.00041,23,1,147,1111,0,1,4,5,10,0,23,10,17,31,23,40,70,24,26,26,1,1,1,1,0
1.00037,32,2,147,1121,0,1,4,9,9,0,25,9,16,29,25,43,74,24,26,26,1,1,1,1,0
1.00052,99,4,142,1231,0,1,5,0,9,0,25,9,16,28,25,43,75,24,26,26,1,1,1,1,0
1.00087,11,3,152,1131,0,1,7,0,10,0,25,10,17,29,25,43,75,24,26,26,1,1,1,1,0
1.0004,23,1,147,1111,0,1,4,5,10,0,25,10,17,30,25,43,75,23,26,26,1,1,1,1,0
1.00094,32,2,147,1121,0,1,4,9,12,0,25,12,20,35,25,43,76,23,26,26,1,1,1,1,0
1.00114,99,4,142,1231,0,1,5,0,12,0,25,12,20,35,25,43,76,23,26,26,1,1,1,1,0
1.00088,11,3,152,1131,0,1,7,0,13,0,25,13,21,38,25,43,75,23,26,26,1,1,1,1,0
1.00104,23,1,147,1111,0,1,4,5,13,0,25,13,23,39,25,43,74,23,26,26,1,1,1,1,0
1.00091,32,2,147,1121,0,1,4,9,16,0,24,16,28,49,24,41,72,23,26,26,1,1,1,1,0
1.00158,99,4,142,1231,0,1,5,0,16,0,24,16,28,49,24,41,72,23,26,26,1,1,1,1,0
1.00114,11,3,152,1131,0,1,7,0,19,0,23,19,33,57,23,40,70,23,26,26,1,1,1,1,0
1.00038,23,1,147,1111,0,1,4,5,20,0,23,20,34,59,23,39,68,23,26,26,1,1,1,1,0
1.0009,32,2,147,1121,0,1,4,9,20,0,21,20,34,60,21,36,62,23,26,26,1,1,1,1,0
0.99939,99,4,142,1231,0,1,5,0,20,0,21,20,34,60,21,36,62,23,26,26,1,1,1,1,0
1.00072,11,3,152,1131,0,1,7,0,23,0,18,23,39,68,18,31,54,22,26,26,1,1,1,1,0
1.0003,23,1,147,1111,0,1,4,5,24,0,18,24,40,70,18,30,53,22,26,26,1,1,1,1,0
1.00054,32,2,147,1121,0,1,4,9,25,0,18,25,42,73,18,30,53,22,26,26,1,1,1,1,0
1.00042,99,4,142,1231,0,1,5,0,25,0,18,25,42,73,18,30,53,22,26,26,1,1,1,1,0
1.00085,11,3,152,1131,0,1,7,0,25,0,12,25,42,73,12,19,34,22,26,26,1,1,1,1,0
1.00025,23,1,147,1111,0,1,4,5,25,0,11,25,42,74,11,19,33,22,26,26,1,1,1,1,0
1.00026,32,2,147,1121,0,1,4,9,25,0,11,25,42,74,11,18,32,22,26,26,1,1,1,1,0
1.00048,99,4,142,1231,0,1,5,0,25,0,11,25,42,74,11,18,32,22,26,26,1,1,1,1,0
1.00022,11,3,152,1131,0,1,7,0,24,0,10,24,41,71,10,17,31,22,26,26,1,1,1,1,0
1.00057,23,1,147,1111,0,1,4,5,24,0,10,24,40,70,10,17,30,22,26,26,1,1,1,1,0
1.00099,32,2,147,1121,0,1,4,9,24,0,10,24,40,70,10,18,31,21,26,26,1,1,1,1,0
1.00133,99,4,142,1231,0,1,5,0,24,0,10,24,40,70,10,18,31,21,26,26,1,1,1,1,0
1.00061,11,3,152,1131,0,1,7,0,21,0,13,21,36,63,13,22,38,21,26,26,1,1,1,1,0
1.00094,23,1,147,1111,0,1,4,5,21,0,13,21,35,62,13,22,38,21,26,26,1,1,1,1,0
1.00083,32,2,147,1121,0,1,4,9,19,0,14,19,33,58,14,24,42,21,26,26,1,1,1,1,0
1.00097,99,4,142,1231,0,1,5,0,19,0,14,19,33,58,14,24,42,21,26,26,1,1,1,1,0
1.00065,11,3,152,1131,0,1,7,0,18,0,17,18,30,53,17,29,50,21,26,26,1,1,1,1,0
1.00109,23,1,147,1111,0,1,4,5,18,0,17,18,30,53,17,30,52,21,26,26,1,1,1,1,0
1.00035,32,2,147,1121,0,1,4,9,18,0,19,18,30,53,19,33,57,21,26,26,1,1,1,1,0
1.00047,99,4,142,1231,0,1,5,0,17,0,19,17,30,52,19,33,57,21,26,26,1,1,1,1,0
1.00117,11,3,152,1131,0,1,7,0,14,0,20,14,24,42,20,34,59,21,26,26,1,1,1,1,0
1.00072,23,1,147,1111,0,1,4,5,13,0,20,13,23,40,20,34,59,21,26,26,1,1,1,1,0
1.00043,32,2,147,1121,0,1,4,9,12,0,20,12,20,35,20,35,62,20,26,26,1,1,1,1,0
1.00049,99,4,142,1231,0,1,5,0,12,0,22,12,20,35,22,37,65,20,26,26,1,1,1,1,0
1.00228,11,3,152,1131,0,1,7,0,11,0,23,11,19,33,23,40,70,20,26,26,1,1,1,1,0
1.00131,23,1,147,1111,0,1,4,5,11,0,23,11,18,32,23,40,70,20,26,26,1,1,1,1,0
1.00048,32,2,147,1121,0,1,4,9,11,0,24,11,18,32,24,41,72,20,26,26,1,1,1,1,0
1.00028,99,4,142,1231,0,1,5,0,11,0,24,11,18,32,24,41,72,20,26,26,1,1,1,1,0
1.00012,11,3,152,1131,0,1,7,0,13,0,24,13,22,39,24,42,72,20,26,26,1,1,1,1,0
0.99996,23,1,147,1111,0,1,4,5,13,0,24,13,22,39,24,42,72,20,26,26,1,1,1,1,0
1.00094,32,2,147,1121,0,1,4,9,14,0,24,14,23,41,24,41,72,20,26,26,1,1,1,1,0
1.00056,99,4,142,1231,0,1,5,0,14,0,24,14,23,41,24,41,72,20,26,26,1,1,1,1,0
1.00096,11,3,152,1131,0,1,7,0,17,0,23,17,29,50,23,39,69,19,26,26,1,1,1,1,0
1.00009,23,1,147,1111,0,1,4,5,19,0,23,19,31,55,23,39,69,19,26,26,1,1,1,1,0
1.00091,32,2,147,1121,0,1,4,9,20,0,21,20,34,58,21,35,62,19,26,26,1,1,1,1,0
1.00053,99,4,142,1231,0,1,5,0,20,0,21,20,34,58,21,35,62,19,26,26,1,1,1,1,0
1.00092,11,3,152,1131,0,1,7,0,21,0,19,21,36,63,19,32,56,19,26,26,1,1,1,1,0
1.00035,23,1,147,1111,0,1,4,5,22,0,18,22,38,66,18,31,54,19,26,26,1,1,1,1,0
1.0011,32,2,147,1121,0,1,4,9,23,0,18,23,39,69,18,30,52,19,26,26,1,1,1,1,0
1.00032,99,4,142,1231,0,1,5,0,23,0,17,23,39,69,17,29,51,19,26,26,1,1,1,1,0
1.00102,11,3,152,1131,0,1,7,0,24,0,14,24,40,70,14,24,41,19,26,26,1,1,1,1,0
1.00082,23,1,147,1111,0,1,4,5,24,0,13,24,41,71,13,22,39,19,26,26,1,1,1,1,0
1.00035,32,2,147,1121,0,1,4,9,24,0,12,24,40,70,12,20,35,18,26,26,1,1,1,1,0
1.00049,99,4,142,1231,0,1,5,0,24,0,12,24,40,70,12,20,35,18,26,26,1,1,1,1,0
1.00233,11,3,152,1131,0,1,7,0,22,0,11,22,37,65,11,19,33,18,26,26,1,1,1,1,0
1.00072,23,1,147,1111,0,1,4,5,22,0,11,22,37,65,11,19,34,18,26,26,1,1,1,1,0
1.00107,32,2,147,1121,0,1,4,9,19,0,12,19,33,57,12,21,36,18,26,26,1,1,1,1,0
1.00055,99,4,142,1231,0,1,5,0,18,0,13,18,32,55,13,23,39,18,26,26,1,1,1,1,0
1.00106,11,3,152,1131,0,1,7,0,17,0,16,17,30,52,16,28,48,18,26,26,1,1,1,1,0
1.00047,23,1,147,1111,0,1,4,5,17,0,17,17,30,52,17,30,52,18,26,26,1,1,1,1,0
1.00078,32,2,147,1121,0,1,4,9,16,0,18,16,27,48,18,32,56,18,26,26,1,1,1,1,0
1.00016,99,4,142,1231,0,1,5,0,16,0,18,16,27,48,18,32,56,18,26,26,1,1,1,1,0
1.00054,11,3,152,1131,0,1,7,0,13,0,19,13,22,38,19,33,58,17,26,26,1,1,1,1,0
1.00092,23,1,147,1111,0,1,4,5,12,0,20,12,21,36,20,34,59,17,26,26,1,1,1,1,0
1.00099,32,2,147,1121,0,1,4,9,11,0,21,11,20,35,21,37,64,17,26,26,1,1,1,1,0
1.00057,99,4,142,1231,0,1,5,0,11,0,21,11,20,35,21,37,64,17,26,26,1,1,1,1,0
1.00104,11,3,152,1131,0,1,7,0,12,0,23,12,21,37,23,39,69,17,26,26,1,1,1,1,0
1.00032,23,1,147,1111,0,1,4,5,13,0,23,13,22,38,23,40,69,17,26,26,1,1,1,1,0
1.00091,32,2,147,1121,0,1,4,9,14,0,23,14,23,40,23,40,69,17,26,26,1,1,1,1,0
1.00042,99,4,142,1231,0,1,5,0,14,0,23,14,23,40,23,40,69,17,26,26,1,1,1,1,0
1.00111,11,3,152,1131,0,1,7,0,15,0,22,15,25,44,22,38,66,17,26,26,1,1,1,1,0
1.00062,23,1,147,1111,0,1,4,5,15,0,22,15,25,44,22,38,66,17,26,26,1,1,1,1,0
1.00088,32,2,147,1121,0,1,4,9,18,0,22,18,30,52,22,38,66,17,26,26,1,1,1,1,0
1.00053,99,4,142,1231,0,1,5,0,18,0,22,18,30,53,22,38,66,17,26,26,1,1,1,1,0
1.00127,11,3,152,1131,0,1,7,0,21,0,20,21,35,61,20,35,60,16,26,26,1,1,1,1,0
1.0008,23,1,147,1111,0,1,4,5,22,0,19,22,36,63,19,33,57,16,26,26,1,1,1,1,0
1.00087,32,2,147,1121,0,1,4,9,22,0,18,22,38,66,18,30,52,16,26,26,1,1,1,1,0
1.00079,99,4,142,1231,0,1,5,0,22,0,18,22,38,66,18,30,52,16,26,26,1,1,1,1,0
0.99996,11,3,152,1131,0,1,7,0,23,0,15,23,39,67,15,25,44,16,26,26,1,1,1,1,0
1.00044,23,1,147,1111,0,1,4,14,23,0,14,23,39,67,14,25,43,16,26,26,1,1,1,1,904
1.00093,32,2,147,1121,0,1,4,9,23,0,13,23,39,68,13,21,37,16,26,26,1,1,1,1,0
1.00024,99,4,142,1231,0,1,5,0,23,0,13,23,39,68,13,21,37,16,26,26,1,1,1,1,0
1.0003,11,3,152,1131,0,1,7,0,22,0,12,22,37,65,12,21,36,16,26,26,1,1,1,1,0
1.00112,23,1,147,1111,0,1,4,14,22,0,12,22,37,65,12,21,36,15,26,26,1,1,1,1,904
1.00051,32,2,147,1121,0,1,4,9,21,0,12,21,36,63,12,21,37,15,26,26,1,1,1,1,0
1.00036,99,4,142,1231,0,1,5,0,21,0,12,21,36,63,12,21,37,15,26,26,1,1,1,1,0
1.00084,11,3,152,1131,0,1,7,0,19,0,14,19,32,57,14,23,41,15,26,26,1,1,1,1,0
1.00043,23,1,147,1111,0,1,4,14,18,0,14,18,31,54,14,23,41,15,26,26,1,1,1,1,904
1.00053,32,2,147,1121,0,1,4,9,14,0,15,14,23,40,15,26,45,16,26,26,1,1,1,1,0
1.00032,99,4,142,1231,0,1,5,0,13,0,20,13,21,37,20,34,60,27,26,26,1,1,1,1,0
1.00095,11,3,152,1131,0,1,7,0,12,0,26,12,20,35,26,45,78,38,26,26,1,1,1,1,0
1.00037,23,1,147,1111,0,1,4,14,7,0,28,7,12,21,28,49,86,43,26,26,1,1,1,1,904
1.00049,32,2,147,1121,0,1,4,9,0,0,30,0,0,0,30,52,91,46,26,26,1,1,1,1,0
1.00051,99,4,142,1231,0,1,5,0,0,0,30,0,0,0,30,52,91,46,26,26,1,1,1,1,0
1.00069,11,3,152,1131,0,1,7,0,0,0,35,0,0,0,35,60,105,53,26,26,1,1,1,1,0
1.001,23,1,147,1111,0,1,4,14,0,0,35,0,0,0,35,60,105,53,26,26,1,1,1,1,904
1.00091,32,2,147,1121,0,1,4,9,0,0,35,0,0,0,35,60,104,52,26,26,1,1,1,1,0
1.00061,99,4,142,1231,0,1,5,0,0,0,35,0,0,0,35,60,104,52,26,26,1,1,1,1,0
1.00056,11,3,152,1131,0,1,7,0,0,0,35,0,0,0,35,60,104,52,26,26,1,1,1,1,0
1.00043,23,1,147,1111,0,1,4,5,0,0,35,0,0,0,35,60,104,52,26,26,1,1,1,1,0
1.00035,32,2,147,1121,0,1,4,9,0,0,35,0,0,0,35,60,104,52,26,26,1,1,1,1,0
1.00028,99,4,142,1231,0,1,5,0,0,0,35,0,0,0,35,60,104,52,26,26,1,1,1,1,0
1.00033,11,3,152,1131,0,1,7,0,2,0,35,2,4,7,35,60,104,52,26,26,1,1,1,1,0
1.00036,23,1,147,1111,0,1,4,5,4,0,35,4,8,14,35,60,104,52,26,26,1,1,1,1,0
1.00063,32,2,147,1121,0,1,4,9,6,0,35,6,11,20,35,60,104,52,26,26,1,1,1,1,0
1.0002,99,4,142,1231,0,1,5,0,11,0,35,11,19,33,35,60,104,52,26,26,1,1,1,1,0
1.00023,11,3,152,1131,0,1,7,0,17,0,35,17,29,51,35,59,103,52,26,26,1,1,1,1,0
1.00109,23,1,147,1111,0,1,4,5,22,0,34,22,38,67,34,59,102,52,26,26,1,1,1,1,0
1.00098,32,2,147,1121,0,1,4,9,23,0,32,23,39,67,32,55,95,51,26,26,1,1,1,1,0
1.00032,99,4,142,1231,0,1,5,0,23,0,32,23,39,67,32,55,95,51,26,26,1,1,1,1,0
1.00108,11,3,152,1131,0,1,7,0,27,0,26,27,47,82,26,44,77,50,26,26,1,1,1,1,0
1.0004,23,1,147,1111,0,1,4,5,28,0,26,28,48,84,26,44,77,50,26,26,1,1,1,1,0
1.00082,32,2,147,1121,0,1,4,9,32,0,25,32,55,96,25,43,74,50,26,26,1,1,1,1,0
1.00051,99,4,142,1231,0,1,5,0,32,0,23,32,55,96,23,39,69,50,26,26,1,1,1,1,0
1.0009,11,3,152,1131,0,1,7,0,34,0,17,34,58,101,17,29,51,50,26,26,1,1,1,1,0
1.00044,23,1,147,1111,0,1,4,5,34,0,11,34,58,101,11,19,33,49,26,26,1,1,1,1,0
0.99985,32,2,147,1121,0,1,4,9,33,0,9,33,57,98,9,15,27,49,26,26,1,1,1,1,0
1.00104,99,4,142,1231,0,1,5,0,33,0,9,33,57,98,9,15,27,49,26,26,1,1,1,1,0
1.00041,11,3,152,1131,0,1,7,0,33,0,2,33,57,98,2,3,6,48,26,26,1,1,1,1,0
1.00115,23,1,147,1111,0,1,4,5,33,0,2,33,57,98,2,3,6,48,26,26,1,1,1,1,0
1.00096,32,2,147,1121,0,1,4,9,30,0,6,30,52,90,6,11,19,48,26,26,1,1,1,1,0
1.00035,99,4,142,1231,0,1,5,0,30,0,6,30,52,90,6,11,19,48,26,26,1,1,1,1,0
1.00126,11,3,152,1131,0,1,7,0,25,0,11,25,43,76,11,21,36,47,26,26,1,1,1,1,0
1.0006,23,1,147,1111,0,1,4,5,25,0,13,25,43,75,13,23,40,47,26,26,1,1,1,1,0
1.001,32,2,147,1121,0,1,4,9,25,0,15,25,43,74,15,26,45,47,26,26,1,1,1,1,0
1.00022,99,4,142,1231,0,1,5,0,25,0,15,25,43,74,15,26,45,47,26,26,1,1,1,1,0
1.00091,11,3,152,1131,0,1,7,0,13,0,21,13,23,41,21,37,65,47,26,26,1,1,1,1,0
1.00101,23,1,147,1111,0,1,4,5,10,0,21,10,18,32,21,37,65,47,26,26,1,1,1,1,0
1.00089,32,2,148,1121,0,1,4,9,10,0,27,10,18,32,27,47,81,46,26,26,1,1,1,1,0
1.0009,99,4,142,1231,0,1,5,0,10,0,27,10,18,32,27,47,81,46,26,26,1,1,1,1,0
1.00103,11,3,152,1131,0,1,7,0,4,0,31,4,6,11,31,53,92,45,26,26,1,1,1,1,0
1.00045,23,1,147,1111,0,1,4,5,3,0,31,3,5,10,31,53,92,45,26,26,1,1,1,1,0
1.00091,32,2,148,1121,0,1,4,9,2,0,32,2,4,7,32,55,95,45,26,26,1,1,1,1,0
1.00044,99,4,143,1231,0,1,5,0,2,0,32,2,4,7,32,55,95,45,26,26,1,1,1,1,0
1.00026,11,3,153,1131,0,1,7,0,4,0,32,4,7,12,32,56,97,45,26,26,1,1,1,1,0
1.00028,23,1,148,1111,0,1,4,5,4,0,32,4,7,12,32,56,97,45,26,26,1,1,1,1,0
1.00187,32,2,148,1121,0,1,4,9,7,0,32,7,11,20,32,56,97,44,26,26,1,1,1,1,0
1.00023,99,4,143,1231,0,1,5,0,7,0,32,7,11,20,32,56,97,44,26,26,1,1,1,1,0
1.00051,11,3,153,1131,0,1,7,0,11,0,32,11,19,34,32,55,96,44,26,26,1,1,1,1,0
1.00104,23,1,148,1111,0,1,4,5,14,0,32,14,24,42,32,55,95,44,26,26,1,1,1,1,0
1.00088,32,2,148,1121,0,1,4,9,21,0,32,21,36,63,32,55,95,44,26,26,1,1,1,1,0
1.00122,99,4,143,1231,0,1,5,0,21,0,32,21,36,63,32,55,95,44,26,26,1,1,1,1,0
1.00038,11,3,153,1131,0,1,7,0,21,0,28,21,36,63,28,48,83,43,26,26,1,1,1,1,0
1.00081,23,1,148,1111,0,1,4,5,21,0,27,21,36,63,27,46,81,43,26,26,1,1,1,1,0
1.00079,32,2,148,1121,0,1,4,9,26,0,24,26,45,78,24,41,72,43,26,26,1,1,1,1,0
1.00171,99,4,143,1231,0,1,5,0,26,0,24,26,45,78,24,41,72,43,26,26,1,1,1,1,0
1.00046,11,3,153,1131,0,1,7,0,28,0,21,28,48,84,21,36,62,43,26,26,1,1,1,1,0
1.00092,23,1,148,1111,0,1,4,5,29,0,19,29,50,87,19,32,55,42,26,26,1,1,1,1,0
1.00061,32,2,148,1121,0,1,4,9,30,0,18,30,51,89,18,31,53,42,26,26,1,1,1,1,0
1.00042,99,4,143,1231,0,1,5,0,30,0,18,30,51,89,18,31,53,42,26,26,1,1,1,1,0
1.00049,11,3,153,1131,0,1,7,0,31,0,12,31,53,92,12,20,35,42,26,26,1,1,1,1,0
1.001,23,1,148,1111,0,1,4,5,31,0,11,31,53,92,11,18,32,42,26,26,1,1,1,1,0
1.00047,32,2,148,1121,0,1,4,9,31,0,11,31,54,93,11,18,32,42,26,26,1,1,1,1,0
1.00084,99,4,143,1231,0,1,5,0,31,0,11,31,54,93,11,18,32,42,26,26,1,1,1,1,0
1.0005,11,3,153,1131,0,1,7,0,31,0,4,31,53,91,4,7,12,41,26,26,1,1,1,1,0
1.00106,23,1,148,1111,0,1,4,5,31,0,4,31,53,91,4,6,11,41,26,26,1,1,1,1,0
1.00088,32,2,148,1121,0,1,4,9,31,0,5,31,52,91,5,9,17,41,26,26,1,1,1,1,0
1.00081,99,4,143,1231,0,1,5,0,31,0,5,31,52,91,5,9,17,41,26,26,1,1,1,1,0
1.00083,11,3,153,1131,0,1,7,0,28,0,7,28,48,83,7,12,21,41,26,26,1,1,1,1,0
1.00046,23,1,148,1111,0,1,4,5,28,0,7,28,48,83,7,12,21,41,26,26,1,1,1,1,0
1.00096,32,2,148,1121,0,1,4,9,25,0,11,25,44,76,11,20,35,40,26,26,1,1,1,1,0
1.0008,99,4,143,1231,0,1,5,0,25,0,11,25,43,74,11,20,35,40,26,26,1,1,1,1,0
1.00096,11,3,153,1131,0,1,7,0,23,0,15,23,40,70,15,26,45,40,26,26,1,1,1,1,0
1.00117,23,1,148,1111,0,1,4,5,23,0,16,23,40,70,16,29,50,40,26,26,1,1,1,1,0
1.00085,32,2,148,1121,0,1,4,9,20,0,20,20,35,62,20,35,61,40,26,26,1,1,1,1,0
1.00055,99,4,143,1231,0,1,5,0,20,0,20,20,35,62,20,35,61,40,26,26,1,1,1,1,0
1.0008,11,3,153,1131,0,1,7,0,16,0,21,16,28,49,21,37,65,40,26,26,1,1,1,1,0
1.00093,23,1,148,1111,0,1,4,5,14,0,22,14,25,43,22,39,68,39,26,26,1,1,1,1,0
1.0009,32,2,148,1121,0,1,4,9,10,0,25,10,18,32,25,44,76,39,26,26,1,1,1,1,0
1.00038,99,4,143,1231,0,1,5,0,10,0,25,10,18,32,25,44,76,39,26,26,1,1,1,1,0
1.00067,11,3,153,1131,0,1,7,0,10,0,27,10,18,32,27,47,81,39,26,26,1,1,1,1,0
1.00107,23,1,148,1111,0,1,4,5,10,0,28,10,18,32,28,48,83,39,26,26,1,1,1,1,0
